date,state,energy_mu,week_start,week_end,source_file
2024-12-15,Mizoram,2.5,2024-12-09,2024-12-15,Weekly 091224 to 151224.pdf
2024-12-16,Mizoram,2.6,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-17,Mizoram,2.2,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-18,Mizoram,2.1,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-19,Mizoram,2.1,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-20,Mizoram,2.1,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-21,Mizoram,2.5,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-22,Mizoram,2.0,2024-12-16,2024-12-22,Weekly 161224 to 221224.pdf
2024-12-30,Mizoram,2.2,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2024-12-31,Mizoram,2.7,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-01,Mizoram,1.9,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-02,Mizoram,1.6,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-03,Mizoram,2.1,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-04,Mizoram,2.2,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-05,Mizoram,2.0,2024-12-30,2025-01-05,Weekly 301224 to 050125.pdf
2025-01-06,Mizoram,2.2,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-07,Mizoram,1.9,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-08,Mizoram,2.5,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-09,Mizoram,2.6,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-10,Mizoram,2.3,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-11,Mizoram,2.4,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-12,Mizoram,2.0,2025-01-06,2025-01-12,Weekly 060125 to 120125.pdf
2025-01-13,Mizoram,2.3,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-14,Mizoram,2.3,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-15,Mizoram,2.3,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-16,Mizoram,2.3,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-17,Mizoram,2.4,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-18,Mizoram,2.5,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-19,Mizoram,2.2,2025-01-13,2025-01-19,Weekly 130125 to 190125.pdf
2025-01-20,Mizoram,2.1,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-21,Mizoram,2.0,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-22,Mizoram,2.3,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-23,Mizoram,2.2,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-24,Mizoram,2.5,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-25,Mizoram,2.6,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-26,Mizoram,2.2,2025-01-20,2025-01-26,Weekly 200125 to 260125.pdf
2025-01-27,Mizoram,2.3,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-28,Mizoram,2.3,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-29,Mizoram,2.4,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-30,Mizoram,2.4,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-01-31,Mizoram,2.4,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-01,Mizoram,2.5,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-02,Mizoram,2.0,2025-01-27,2025-02-02,Weekly 270125 to 020225.pdf
2025-02-03,Mizoram,2.1,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-04,Mizoram,2.3,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-05,Mizoram,2.4,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-06,Mizoram,2.3,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-07,Mizoram,2.2,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-08,Mizoram,2.4,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-09,Mizoram,2.0,2025-02-03,2025-02-09,Weekly 030225 to 090225.pdf
2025-02-10,Mizoram,2.2,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-11,Mizoram,2.3,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-12,Mizoram,2.3,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-13,Mizoram,2.7,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-14,Mizoram,2.1,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-15,Mizoram,2.2,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-16,Mizoram,2.0,2025-02-10,2025-02-16,Weekly 100225 to 160225.pdf
2025-02-17,Mizoram,2.1,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-18,Mizoram,2.2,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-19,Mizoram,2.2,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-20,Mizoram,2.2,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-21,Mizoram,2.0,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-22,Mizoram,2.1,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-23,Mizoram,1.4,2025-02-17,2025-02-23,Weekly 170225 to 230225.pdf
2025-02-24,Mizoram,2.0,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-25,Mizoram,2.1,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-26,Mizoram,2.1,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-27,Mizoram,2.0,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-02-28,Mizoram,2.2,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-01,Mizoram,2.1,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-02,Mizoram,1.6,2025-02-24,2025-03-02,Weekly 240225 to 020325.pdf
2025-03-03,Mizoram,2.3,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-04,Mizoram,2.3,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-05,Mizoram,2.5,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-06,Mizoram,2.8,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-07,Mizoram,2.1,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-08,Mizoram,2.3,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-09,Mizoram,2.0,2025-03-03,2025-03-09,Weekly 030325 to 090325.pdf
2025-03-10,Mizoram,1.9,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-11,Mizoram,2.5,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-12,Mizoram,2.2,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-13,Mizoram,2.5,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-14,Mizoram,2.1,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-15,Mizoram,2.3,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-03-16,Mizoram,2.0,2025-03-10,2025-03-16,Weekly 100325 to 160325.pdf
2025-04-14,Mizoram,2.5,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-15,Mizoram,2.2,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-16,Mizoram,1.9,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-17,Mizoram,1.8,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-18,Mizoram,1.7,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-19,Mizoram,1.8,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-20,Mizoram,1.6,2025-04-14,2025-04-20,Weekly 140425 to 200425_346.pdf
2025-04-21,Mizoram,2.0,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-22,Mizoram,2.4,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-23,Mizoram,2.3,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-24,Mizoram,2.1,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-25,Mizoram,2.0,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-26,Mizoram,2.5,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-27,Mizoram,2.0,2025-04-21,2025-04-27,Weekly 210425 to 270425_546.pdf
2025-04-28,Mizoram,1.8,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-04-29,Mizoram,1.7,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-04-30,Mizoram,2.4,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-01,Mizoram,2.3,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-02,Mizoram,1.9,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-03,Mizoram,1.9,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-04,Mizoram,1.7,2025-04-28,2025-05-04,Weekly 280425 to 040525_929.pdf
2025-05-05,Mizoram,1.9,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-06,Mizoram,2.0,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-07,Mizoram,2.0,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-08,Mizoram,2.1,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-09,Mizoram,2.1,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-10,Mizoram,2.5,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-11,Mizoram,1.8,2025-05-05,2025-05-11,Weekly 050525 to 110525_427.pdf
2025-05-12,Mizoram,2.1,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-13,Mizoram,1.9,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-14,Mizoram,2.0,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-15,Mizoram,2.2,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-16,Mizoram,2.1,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-17,Mizoram,2.1,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-18,Mizoram,1.8,2025-05-12,2025-05-18,Weekly 120525 to 180525_540.pdf
2025-05-19,Mizoram,1.9,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-20,Mizoram,2.0,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-21,Mizoram,1.9,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-22,Mizoram,1.9,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-23,Mizoram,1.2,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-24,Mizoram,2.1,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-25,Mizoram,1.8,2025-05-19,2025-05-25,Weekly 190525 to 250525_288.pdf
2025-05-26,Mizoram,1.8,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-27,Mizoram,2.0,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-28,Mizoram,1.8,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-29,Mizoram,1.9,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-30,Mizoram,1.8,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-05-31,Mizoram,2.0,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-06-01,Mizoram,2.2,2025-05-26,2025-06-01,Weekly 260525 to 010625_216.pdf
2025-06-02,Mizoram,1.9,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-03,Mizoram,2.1,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-04,Mizoram,2.1,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-05,Mizoram,2.0,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-06,Mizoram,2.0,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-07,Mizoram,2.6,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-08,Mizoram,1.7,2025-06-02,2025-06-08,Weekly 020625 to 080625_438.pdf
2025-06-09,Mizoram,1.9,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-10,Mizoram,3.0,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-11,Mizoram,1.7,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-12,Mizoram,2.0,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-13,Mizoram,2.1,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-14,Mizoram,2.0,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-15,Mizoram,1.7,2025-06-09,2025-06-15,Weekly 090625 to 150625_101.pdf
2025-06-16,Mizoram,1.7,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-17,Mizoram,1.5,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-18,Mizoram,2.2,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-19,Mizoram,2.1,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-20,Mizoram,1.9,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-21,Mizoram,2.1,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-22,Mizoram,2.8,2025-06-16,2025-06-22,Weekly 160625 to 220625_949.pdf
2025-06-23,Mizoram,1.8,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-24,Mizoram,2.1,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-25,Mizoram,1.8,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-26,Mizoram,1.6,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-27,Mizoram,2.0,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-28,Mizoram,2.1,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-29,Mizoram,2.0,2025-06-23,2025-06-29,Weekly 230625 to 290625_614.pdf
2025-06-30,Mizoram,2.1,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-01,Mizoram,2.1,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-02,Mizoram,3.6,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-03,Mizoram,2.8,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-04,Mizoram,2.0,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-05,Mizoram,2.1,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-06,Mizoram,1.9,2025-06-30,2025-07-01,Weekly 300625 to 010725_540.pdf
2025-07-07,Mizoram,2.0,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-08,Mizoram,2.1,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-09,Mizoram,2.0,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-10,Mizoram,2.0,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-11,Mizoram,2.0,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-12,Mizoram,2.2,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-13,Mizoram,1.8,2025-07-07,2025-07-13,Weekly 070725 to 130725_814.pdf
2025-07-14,Mizoram,1.9,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-15,Mizoram,2.2,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-16,Mizoram,2.2,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-17,Mizoram,2.0,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-18,Mizoram,3.7,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-19,Mizoram,3.2,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-20,Mizoram,1.6,2025-07-14,2025-07-20,Weekly 140725 to 200725_842.pdf
2025-07-21,Mizoram,1.5,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-22,Mizoram,2.0,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-23,Mizoram,1.9,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-24,Mizoram,2.1,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-25,Mizoram,2.0,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-26,Mizoram,2.0,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-27,Mizoram,1.8,2025-07-21,2025-07-27,Weekly 210725 to 270725_278.pdf
2025-07-28,Mizoram,2.1,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-29,Mizoram,1.8,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-30,Mizoram,1.8,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-07-31,Mizoram,2.1,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-01,Mizoram,2.3,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-02,Mizoram,2.3,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-03,Mizoram,2.2,2025-07-28,2025-08-03,Weekly 280725 to 030825_669.pdf
2025-08-04,Mizoram,2.0,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-05,Mizoram,1.8,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-06,Mizoram,1.8,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-07,Mizoram,1.9,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-08,Mizoram,2.0,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-09,Mizoram,2.3,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-10,Mizoram,2.0,2025-08-04,2025-08-10,Weekly 040825 to 100825_755.pdf
2025-08-11,Mizoram,2.0,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-12,Mizoram,1.9,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-13,Mizoram,1.8,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-14,Mizoram,1.8,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-15,Mizoram,1.8,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-16,Mizoram,1.9,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-17,Mizoram,2.0,2025-08-11,2025-08-17,Weekly 110825 to 170825_411.pdf
2025-08-18,Mizoram,2.6,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-19,Mizoram,2.4,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-20,Mizoram,2.0,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-21,Mizoram,1.9,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-22,Mizoram,1.9,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-23,Mizoram,2.4,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-24,Mizoram,2.0,2025-08-18,2025-08-24,Weekly 180825 to 240825_460.pdf
2025-08-25,Mizoram,2.2,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-26,Mizoram,2.0,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-27,Mizoram,1.9,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-28,Mizoram,1.9,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-29,Mizoram,2.0,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-30,Mizoram,2.6,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-08-31,Mizoram,1.9,2025-08-25,2025-08-31,Weekly 250825 to 310825_367.pdf
2025-09-01,Mizoram,2.3,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-02,Mizoram,2.2,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-03,Mizoram,2.5,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-04,Mizoram,2.2,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-05,Mizoram,1.9,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-06,Mizoram,1.9,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-07,Mizoram,1.8,2025-09-01,2025-09-07,Weekly 010925 to 070925_466.pdf
2025-09-08,Mizoram,2.1,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-09,Mizoram,2.3,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-10,Mizoram,2.1,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-11,Mizoram,2.1,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-12,Mizoram,2.1,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-13,Mizoram,2.0,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-14,Mizoram,1.9,2025-09-08,2025-09-14,Weekly 080925 to 140925_248.pdf
2025-09-15,Mizoram,2.1,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-16,Mizoram,1.8,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-17,Mizoram,2.4,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-18,Mizoram,2.0,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-19,Mizoram,2.0,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
2025-09-20,Mizoram,1.9,2025-09-15,2025-09-21,Weekly 150925 to 210925_537.pdf
